"sec"	"mA"	"mV"
655,286	0,31808266043663	2,78102374076843
656,279	0,606512069702148	-2,25522041320801
657,275	0,799527645111084	1,80398559570313
658,275	0,950029969215393	-2,25522041320801
659,275	0,135046079754829	1,05208480358124
660,27	-0,0505868010222912	-0,263140290975571
661,265	1,12341153621674	0,0750467032194138
662,26	1,04260337352753	-1,12760972976685
663,255	0,929097831249237	-0,225617408752441
664,255	0,779163599014282	-0,67637300491333
665,255	-1,14807736873627	9,39575329539366E-7
666,254	-0,998792231082916	0,112569577991962
667,248	-1,32413625717163	9,39575329539366E-7
668,249	-1,32024192810059	0,563806295394897
669,242	-1,29525232315063	0,225619286298752
670,24	-1,21525526046753	1,39027178287506
671,241	-1,10345387458801	0,0375238209962845
672,236	-1,05023038387299	2,02960395812988
673,229	0,0259219817817211	-1,46579670906067
674,234	-0,916035771369934	2,17969536781311
675,224	-0,795715570449829	0,413233697414398
676,229	-0,700464844703674	3,53292441368103
677,222	-0,569921612739563	1,16513442993164
678,218	-0,458930313587189	3,30730605125427
679,222	0,152164787054062	-0,413712859153748
680,219	0,168797492980957	3,98368000984192
681,215	-0,242548331618309	1,91655421257019
682,208	-0,0897737666964531	5,03624486923218
683,205	-0,00393505394458771	-0,263140290975571
684,209	0,256827473640442	4,50996255874634
685,205	0,288793712854385	0,0750467032194138
686,199	0,342179119586945	4,58500814437866
687,197	0,446192711591721	-1,54084241390228
688,197	0,346073508262634	3,75806164741516
689,196	0,355485498905182	-0,526281535625458
690,193	0,350211948156357	2,74350070953369
691,19	0,302424073219299	0,0750467032194138
692,184	0,243440091609955	1,80398559570313
693,186	0,19192086160183	-0,338186055421829
694,183	0,0393093600869179	0,901993274688721
695,18	-0,150542974472046	-0,263140290975571
696,177	-0,416417002677917	0,30066505074501
697,168	-0,64091283082962	-0,338186055421829
698,173	-0,875387609004974	0,0750467032194138
699,162	-1,08373785018921	-0,0375219397246838
700,166	-1,2817850112915	0,263142168521881
701,161	-1,46782290935516	0,864470362663269
702,155	-1,31715857982635	0,225619286298752
703,157	-1,06321179866791	2,55540537834167
704,156	-0,776648581027985	0,150092452764511
705,147	-0,470127493143082	3,38235187530518
706,147	-0,198168829083443	0,526283383369446
707,144	0,0948039814829826	4,69757699966431
708,139	0,360759019851685	-1,09008681774139
709,138	0,611136496067047	3,04416489601135
710,141	0,325060397386551	-0,3006631731987
711,138	0,20774145424366	1,69093585014343
712,131	1,10166835784912	-1,9920791387558
713,127	1,1604083776474	-0,0375219397246838
714,122	1,06102025508881	-1,27770125865936
715,126	-0,79896092414856	0,0750467032194138
716,123	-1,08738923072815	9,39575329539366E-7
717,116	0,447895884513855	-0,526281535625458
718,113	0,252689003944397	0,150092452764511
719,118	-1,3011759519577	0,33818793296814
720,112	-1,09769320487976	2,66845488548279
721,109	-0,788656830787659	0,977039039134979
722,105	-0,505258023738861	4,3593897819519
723,103	-0,174639418721199	0,977039039134979
724,102	0,109894506633282	5,52452325820923
725,1	0,398323833942413	0,30066505074501
726,095	0,668903410434723	3,04416489601135
727,09	0,867679595947266	-1,42827379703522
728,094	0,180723696947098	1,54084432125092
729,088	1,10750997066498	-2,02960205078125
730,087	1,09460961818695	0,150092452764511
731,083	0,998872935771942	-1,12760972976685
732,077	0,777621448040009	-0,338186055421829
733,078	0,567973136901855	-0,338186055421829
734,069	0,331063985824585	-0,638850152492523
735,067	0,210743770003319	0,150092452764511
736,071	-1,2908718585968	1,277703166008
737,062	-0,0631620660424232	1,12761163711548
738,067	-0,815105497837067	0,939516127109528
739,063	-0,570651650428772	4,81062650680542
740,054	0,0527766980230808	-0,451235741376877
741,056	-0,046043336391449	5,22385931015015
742,049	0,172934904694557	0,488279432058334
743,048	0,21463817358017	6,08832883834839
744,049	0,6269571185112	-0,638850152492523
745,048	0,776080310344696	2,51788234710693
746,044	0,891126990318298	-1,65389215946198
747,039	0,988324880599976	1,69093585014343
748,041	1,05444860458374	-1,84150660037994
749,034	1,10564374923706	0,526283383369446
750,027	0,232650011777878	0,0375238209962845
751,032	1,10320949554443	0,0750467032194138
752,025	1,05274546146393	-1,20265543460846
753,02	-0,208228841423988	0,939516127109528
754,02	0,834821283817291	-0,789422750473022
755,021	0,689754486083984	-0,413712859153748
756,017	0,652027666568756	-0,488758623600006
757,012	0,372036159038544	-0,563804388046265
758,011	0,258530616760254	-0,0375219397246838
759,01	0,0627567395567894	-0,714376986026764
760,011	-1,24965572357178	2,17969536781311
761,005	0,00758612714707851	-0,789422750473022
762	0,0246238503605127	1,61589014530182
763,001	-0,897212862968445	1,80398559570313
763,991	0,00344768236391246	2,48035955429077
764,992	0,056266076862812	-0,488758623600006
765,99	0,0203233975917101	3,45739769935608
766,987	0,0640548691153526	-0,225617408752441
767,981	0,0857170596718788	4,8856725692749
768,986	0,143970981240273	0,977039039134979
769,976	0,155816182494164	6,5395655632019
770,98	0,383638352155685	0,450756549835205
771,973	0,479781121015549	4,8856725692749
772,968	0,259423732757568	1,277703166008
773,973	0,692431747913361	3,23226022720337
774,97	0,786790370941162	-1,76646077632904
775,967	0,885285377502441	2,14217257499695
776,96	0,965120494365692	-1,87902939319611
777,955	0,346073508262634	3,68301606178284
778,961	1,09615087509155	-1,95455622673035
779,958	1,09744894504547	0,601329147815704
780,95	1,1200042963028	-1,61636924743652
781,946	1,11132335662842	0,0375238209962845
782,941	1,07708489894867	-1,24017834663391
783,946	-0,63734245300293	0,18761533498764
784,944	-0,856564700603485	-0,0750448182225227
785,939	0,775593221187592	-0,526281535625458
786,934	0,642615675926208	-0,526281535625458
787,932	0,432886362075806	-0,488758623600006
788,933	-1,36567652225494	0,71389776468277
789,928	-1,50230538845062	0,488279432058334
790,926	-1,44778382778168	1,35274887084961
791,92	0,095534048974514	-1,01504111289978
792,923	-1,31367027759552	2,48035955429077
793,913	0,0284372419118881	-0,488758623600006
794,917	-1,05266463756561	4,02120304107666
795,912	-0,945405781269073	2,25474119186401
796,908	-0,762775182723999	4,5474853515625
797,908	-0,676286399364471	2,93159627914429
798,908	-0,505096018314362	4,92319536209106
799,898	-0,0207297652959824	0,676374912261963
800,9	-0,252608329057693	6,91527509689331
801,894	-0,138291716575623	1,9915999174118
802,891	-0,0195126384496689	5,93823719024658
803,892	0,0758190602064133	0,939516127109528
804,892	0,13593815267086	5,37443208694458
805,886	0,217396438121796	0,864470362663269
806,882	0,288469672203064	5,26138210296631
807,876	0,347371637821198	0,977039039134979
808,882	0,322951197624207	5,22385931015015
809,877	0,46826097369194	-0,375708937644958
810,873	0,52489173412323	4,39691257476807
811,867	0,553612649440765	-0,563804388046265
812,863	0,59393572807312	4,24682140350342
813,86	0,623306751251221	-2,29274320602417
814,863	0,331794053316116	2,70597791671753
815,861	0,320029884576797	-0,188094526529312
816,854	0,706062138080597	2,06712675094604
817,855	0,315081387758255	-0,3006631731987
818,854	0,315648406744003	2,29226398468018
819,851	0,224455162882805	1,20265734195709
820,847	0,301937013864517	2,63093209266663
821,842	0,276704460382462	0,30066505074501
822,836	0,969177961349487	1,84150838851929
823,837	0,219586655497551	0,150092452764511
824,839	0,179669603705406	1,76646268367767
825,834	0,120117552578449	0,0750467032194138
826,83	0,103484846651554	1,20265734195709
827,83	0,0553729645907879	-0,113048762083054
828,821	1,13103842735291	0,601329147815704
829,821	0,010831456631422	-0,150571644306183
830,82	-0,0796327590942383	0,788943529129028
831,816	-0,113222189247608	-0,263140290975571
832,81	-0,10291813313961	0,676374912261963
833,815	-0,173179268836975	-0,451235741376877
834,805	-0,126608520746231	0,30066505074501
835,81	-0,27605676651001	-0,413712859153748
836,803	-0,285629689693451	0,150092452764511
837,798	-0,307942003011703	-0,375708937644958
838,802	0,839607775211334	-0,375708937644958
839,866	-0,998467147350311	3,41987466812134
840,795	0,784356117248535	-0,338186055421829
841,789	-0,514506995677948	-0,338186055421829
842,786	-0,573490977287292	0,0750467032194138
843,79	0,715311110019684	-0,451235741376877
844,784	0,693161845207214	-0,338186055421829
845,789	0,685292065143585	-0,563804388046265
846,776	-0,692432045936584	0,150092452764511
847,78	0,638154268264771	-0,338186055421829
848,775	0,613732755184174	-0,338186055421829
849,771	0,634908974170685	-0,413712859153748
850,771	0,646510124206543	-0,451235741376877
851,765	0,558237135410309	-0,338186055421829
852,757	-0,788169801235199	0,150092452764511
853,762	0,599859356880188	-0,338186055421829
854,753	-0,831819236278534	-0,150571644306183
855,753	0,408627897500992	-0,375708937644958
856,75	0,470694184303284	-0,488758623600006
857,754	-1,37176108360291	0,563806295394897
858,742	0,333904296159744	-0,714376986026764
859,743	0,253095060586929	-0,225617408752441
860,857	0,324086278676987	9,39575329539366E-7
861,736	0,110219560563564	0,563806295394897
862,738	-0,023975096642971	-1,12760972976685
863,737	-1,11546099185944	2,74350070953369
864,727	-0,0569154508411884	-1,27770125865936
865,727	0,00312366848811507	1,277703166008
866,724	0,0605654902756214	-1,65389215946198
867,719	-0,000446713587734848	2,40531373023987
868,722	-0,167175680398941	-0,563804388046265
869,721	0,0288422591984272	3,45739769935608
870,718	0,272486060857773	-0,826945602893829
871,711	0,25390613079071	3,53292441368103
872,707	0,301368951797485	-0,714376986026764
873,711	0,939482927322388	1,12761163711548
874,707	1,05907309055328	-2,06712484359741
875,702	1,14539885520935	-0,150571644306183
876,698	0,988000869750977	-1,12760972976685
877,693	-0,549556493759155	0,150092452764511
878,698	0,430777132511139	-0,263140290975571
879,693	0,0977252945303917	-0,826945602893829
880,69	0,0215405263006687	0,788943529129028
881,683	-0,0747642442584038	-0,864468514919281
882,681	0,141861781477928	1,65341293811798
883,684	0,146648243069649	-0,601327240467072
884,68	0,240519806742668	2,66845488548279
885,678	0,296176433563232	-1,01504111289978
886,671	0,337067604064941	2,40531373023987
887,675	1,08446764945984	-2,21769738197327
888,666	0,195490211248398	1,20265734195709
889,668	-0,0433660708367825	-0,375708937644958
890,664	-0,400677412748337	0,150092452764511
891,657	-0,75441837310791	-0,150571644306183
892,661	0,359379887580872	-0,338186055421829
893,65	-1,270831823349	0,488279432058334
894,651	-1,25484824180603	0,0750467032194138
895,652	0,0794694051146507	0,864470362663269
896,645	-1,18450605869293	0,488279432058334
897,64	-0,94808304309845	2,17969536781311
898,644	0,0904225260019302	-0,338186055421829
899,635	-0,657220482826233	4,09624862670898
900,636	0,110543571412563	0,413233697414398
901,633	0,164903104305267	4,39691257476807
902,627	-0,143403246998787	0,413233697414398
903,63	0,258206605911255	3,34482884407043
904,628	0,293824225664139	-0,451235741376877
905,623	0,325952470302582	3,30730605125427
906,621	0,335769474506378	-0,0750448182225227
907,613	0,753605961799622	2,14217257499695
908,618	0,319380819797516	-0,638850152492523
909,616	0,234678208827972	1,12761163711548
910,612	0,109813503921032	-0,526281535625458
911,606	-0,0458003282546997	0,601329147815704
912,605	-0,264940589666367	-0,3006631731987
913,606	0,737379312515259	-0,3006631731987
914,601	-0,717502593994141	-0,225617408752441
915,597	-1,00674307346344	0,112569577991962
916,592	-1,22312498092651	0,33818793296814
917,591	-1,362025141716	0,0750467032194138
918,59	-1,33184409141541	1,01456189155579
919,584	-1,30961382389069	0,864470362663269
920,584	-1,00877118110657	2,33026790618896
921,581	-0,843340396881104	1,05208480358124
922,581	0,133179873228073	2,93159627914429
923,574	-0,194841459393501	-0,263140290975571
924,573	0,256665468215942	3,57044720649719
925,573	0,319705843925476	-1,27770125865936
926,567	0,654461920261383	1,95407712459564
927,561	0,884880363941193	-2,40531182289124
928,566	0,134559020400047	0,901993274688721
929,556	1,12503480911255	-1,87902939319611
930,559	-0,500633597373962	0,18761533498764
931,552	-0,863542437553406	-0,150571644306183
932,548	0,647971272468567	-0,413712859153748
933,554	-1,38303923606873	1,01456189155579
934,55	-1,2917640209198	0,33818793296814
935,547	-1,08665919303894	2,59292817115784
936,539	-0,680911898612976	-0,113048762083054
937,535	-0,347209960222244	4,32186698913574
938,539	0,0282752346247435	-0,488758623600006
939,537	0,3969447016716	3,41987466812134
940,531	0,706468224525452	-1,54084241390228
941,528	0,976317644119263	1,277703166008
942,522	1,09931516647339	-2,21769738197327
943,527	-0,392969638109207	0,413233697414398
944,525	-0,740381896495819	-0,225617408752441
945,521	-1,09647607803345	9,39575329539366E-7
946,515	0,426233679056168	-0,0750448182225227
947,513	0,271187901496887	-0,901991367340088
948,514	-1,31732165813446	2,74350070953369
949,503	-0,0295736789703369	-0,864468514919281
950,506	-0,60083270072937	2,70597791671753
951,502	0,0504244826734066	-0,826945602893829
952,504	0,0980493128299713	3,38235187530518
953,496	0,204821184277534	-0,338186055421829
954,497	0,620710492134094	1,69093585014343
955,493	0,821027815341949	-2,63093018531799
956,488	0,987432777881622	0,826947510242462
957,489	1,10726702213287	-1,9920791387558
958,489	1,08235847949982	-0,113048762083054
959,48	0,96398538351059	-1,09008681774139
960,48	0,773240983486176	-0,413712859153748
961,474	0,42785581946373	-0,3006631731987
962,47	0,256016373634338	-0,67637300491333
963,472	0,0462860390543938	0,563806295394897
964,472	0,0276261698454618	-1,05256390571594
965,465	0,0218655783683062	1,91655421257019
966,46	0,0678682625293732	-2,40531182289124
967,456	0,126040145754814	3,04416489601135
968,462	0,325141400098801	-1,3532280921936
969,458	0,616816103458405	2,06712675094604
970,455	0,85761958360672	-2,25522041320801
971,45	0,290253847837448	2,06712675094604
972,45	1,06515872478485	-1,65389215946198
973,445	-0,0884756371378899	0,788943529129028
974,443	0,801474869251251	-0,826945602893829
975,441	0,566756010055542	-0,375708937644958
976,458	0,110057555139065	0,0375238209962845
977,431	-1,35902380943298	-0,113048762083054
978,431	0,0288422591984272	0,225619286298752
979,428	0,0187822561711073	-1,69141507148743
980,426	0,0276261698454618	1,9915999174118
981,422	0,117197275161743	-1,39075088500977
982,42	0,184456080198288	4,09624862670898
983,416	0,26769956946373	-0,413712859153748
984,416	0,308752745389938	3,6454930305481
985,411	0,250741809606552	-0,263140290975571
986,412	0,0762240812182426	1,01456189155579
987,413	-0,265265643596649	-0,3006631731987
988,401	0,983944416046143	-0,150571644306183
989,406	-1,0126656293869	-0,0750448182225227
990,4	-1,13055264949799	-0,225617408752441
991,396	-1,38904285430908	0,751420676708221
992,39	-1,311154961586	0,450756549835205
993,395	-1,03002834320068	2,66845488548279
994,385	-0,663711130619049	-0,263140290975571
995,389	-0,312404453754425	4,7355809211731
996,381	0,0552109554409981	-1,09008681774139
997,378	0,327088594436646	3,34482884407043
998,382	0,305831432342529	-0,413712859153748
999,38	0,27970677614212	1,9915999174118
1000,376	0,140319600701332	-0,113048762083054
1001,37	1,07822096347809	0,413233697414398
1002,366	1,07814002037048	-1,57836532592773
1003,37	-0,563835978507996	0,18761533498764
1004,359	0,818594634532928	-0,826945602893829
1005,36	-1,09915339946747	0,0750467032194138
1006,357	0,464609593153	-0,3006631731987
1007,359	-1,38441836833954	0,0750467032194138
1008,352	-1,38214612007141	1,05208480358124
1009,35	-1,25703942775726	0,150092452764511
1010,351	-0,951166331768036	1,76646268367767
1011,345	-0,706306457519531	-0,488758623600006
1012,342	-0,357433021068573	3,49492049217224
1013,342	-0,141456052660942	-0,526281535625458
1014,338	0,14372693002224	2,70597791671753
1015,335	0,382502198219299	-2,33026623725891
1016,331	0,618682324886322	2,14217257499695
1017,333	0,830926895141602	-2,66845321655273
1018,323	1,01469349861145	0,30066505074501
1019,327	1,05071616172791	-1,87902939319611
1020,321	0,980861127376556	-0,150571644306183
1021,317	0,817377507686615	-0,751899838447571
1022,317	0,555640876293182	-0,338186055421829
1023,316	-1,34498739242554	0,263142168521881
1024,308	0,159304514527321	-0,977037131786346
1025,31	-1,10645508766174	0,676374912261963
1026,306	0,0913966447114944	-2,02960205078125
1027,299	0,0827147364616394	0,71389776468277
1028,303	-0,134235307574272	-2,17969346046448
1029,301	0,136750251054764	1,35274887084961
1030,295	0,394834458827972	-3,26978135108948
1031,291	0,272405058145523	1,65341293811798
1032,285	0,290416896343231	-1,9920791387558
1033,284	0,270376831293106	1,12761163711548
1034,281	0,175613209605217	-1,24017834663391
1035,284	0,970962107181549	-0,113048762083054
1036,276	-0,228755936026573	-0,488758623600006
1037,278	0,728536486625671	-0,413712859153748
1038,276	0,593773722648621	-0,413712859153748
1039,276	0,439052999019623	-0,563804388046265
1040,27	0,316054463386536	-0,338186055421829
1041,263	0,220479771494865	-0,826945602893829
1042,264	0,0501804351806641	0,0750467032194138
1043,264	0,00539488019421697	-1,3532280921936
1044,261	-0,0380925387144089	1,12761163711548
1045,258	0,0645408928394318	-1,91703343391418
1046,253	-0,0119678946211934	3,04416489601135
1047,25	0,0459620244801044	0,33818793296814
1048,246	0,118495412170887	4,39691257476807
1049,248	0,290010839700699	-1,9920791387558
1050,245	0,533978641033173	2,48035955429077
1051,24	0,291632980108261	-1,05256390571594
1052,239	0,96723073720932	0,939516127109528
1053,23	0,242467001080513	-0,451235741376877
1054,229	0,0332237146794796	1,0896075963974
1055,23	0,901269018650055	-1,09008681774139
1056,225	-0,62630832195282	0,150092452764511
1057,221	-0,963011562824249	-0,0750448182225227
1058,224	0,146486237645149	-0,901991367340088
1059,215	-1,33938980102539	0,263142168521881
1060,217	0,036145031452179	-1,87902939319611
1061,211	-0,939402163028717	2,48035955429077
1062,21	0,113058835268021	-2,10464787483215
1063,213	0,194760128855705	3,60797023773193
1064,209	0,26769956946373	-1,69141507148743
1065,203	0,288955718278885	2,10464978218079
1066,199	0,233542084693909	-0,263140290975571
1067,202	0,0203233975917101	1,12761163711548
1068,199	-0,240439131855965	-0,338186055421829
1069,189	-0,668092548847198	0,112569577991962
1070,194	-0,972829580307007	-0,188094526529312
1071,187	-1,23448419570923	-0,0375219397246838
1072,186	-1,34961187839508	0,676374912261963
1073,187	0,103566892445087	-1,31570518016815
1074,182	-1,33581948280334	2,17969536781311
1075,18	-0,0211358219385147	-0,451235741376877
1076,173	-0,852670311927795	3,04416489601135
1077,172	-0,613490045070648	0,413233697414398
1078,171	0,148595452308655	4,58500814437866
1079,165	-0,0151311820372939	-0,413712859153748
1080,163	0,259179681539536	3,68301606178284
1081,159	0,526919901371002	-2,17969346046448
1082,161	0,275812387466431	3,60797023773193
1083,154	0,910681009292603	-1,91703343391418
1084,152	1,01477456092834	0,788943529129028
1085,151	-0,308104008436203	-0,188094526529312
1086,147	-0,729915857315063	0,18761533498764
1087,142	0,775756239891052	-0,901991367340088
1088,146	-1,19351196289063	-0,0750448182225227
1089,136	0,404976516962051	-0,263140290975571
1090,139	-1,42036008834839	0,33818793296814
1091,133	-1,33573842048645	1,91655421257019
1092,128	-1,27350914478302	1,277703166008
1093,132	-0,981104373931885	3,26978325843811
1094,13	-0,771051049232483	1,01456189155579
1095,124	-0,497388243675232	4,62253093719482
1096,12	-0,318651050329208	0,864470362663269
1097,124	0,211311832070351	5,37443208694458
1098,121	0,245955348014832	1,01456189155579
1099,115	0,327088594436646	4,02120304107666
1100,112	0,519212126731873	-0,864468514919281
1101,107	0,714419007301331	2,40531373023987
1102,109	0,21885658800602	-0,0750448182225227
1103,099	0,982402265071869	0,788943529129028
1104,105	-0,0597547255456448	-0,338186055421829
1105,102	-0,3006392121315	0,488279432058334
1106,093	0,990353047847748	-1,3532280921936
1107,093	-0,745169401168823	0,0750467032194138
1108,096	-0,923662543296814	-0,150571644306183
1109,085	0,630446493625641	-0,451235741376877
1110,088	-1,2920069694519	0,150092452764511
1111,083	-1,281947016716	-0,150571644306183
1112,084	-1,4401570558548	0,788943529129028
1113,075	0,227619484066963	-0,714376986026764
1114,077	-1,29525232315063	0,788943529129028
1115,072	-1,19554018974304	-0,150571644306183
1116,067	-1,10037052631378	1,20265734195709
1117,069	-0,98151046037674	-0,488758623600006
1118,068	-0,920741260051727	1,20265734195709
1119,059	-0,836849749088287	-0,901991367340088
1120,061	-0,670282781124115	2,25474119186401
1121,054	-0,548258364200592	-0,413712859153748
1122,051	-0,398811221122742	2,29226398468018
1123,053	-0,318408042192459	-1,27770125865936
1124,053	0,210094705224037	2,25474119186401
1125,048	-0,0894497558474541	-1,84150660037994
1126,043	0,0608095414936543	1,50332140922546
1127,039	0,136669248342514	-2,55588436126709
1128,034	0,226970419287682	1,80398559570313
1129,037	0,32140901684761	-2,96911716461182
1130,033	0,399215936660767	1,42827570438385
1131,028	0,466069728136063	-3,23225855827332
1132,024	0,53982025384903	1,05208480358124
1133,03	0,319380819797516	-1,54084241390228
1134,027	0,313701212406158	1,54084432125092
1135,023	0,308346688747406	-1,31570518016815
1136,015	0,859566807746887	0,225619286298752
1137,016	0,253176063299179	-1,12760972976685
1138,017	0,196626335382462	0,71389776468277
1139,013	0,137236267328262	-1,01504111289978
1140,009	-0,0248671714216471	0,71389776468277
1141,001	-0,124580323696136	-0,263140290975571
1141,997	1,04519963264465	-0,188094526529312
1142,997	-0,292932480573654	-0,526281535625458
1144	-0,436781078577042	0,225619286298752
1144,994	-0,506961226463318	-0,3006631731987
1145,992	-0,611542820930481	9,39575329539366E-7
1146,99	-0,730077862739563	-0,225617408752441
1147,984	-0,868166923522949	-0,0375219397246838
1148,984	-0,968610107898712	-0,0375219397246838
1149,981	-1,02434885501862	-0,0750448182225227
1150,977	-1,16300594806671	-0,0750448182225227
1151,97	-1,22620832920074	-0,0375219397246838
1152,975	0,180561691522598	-0,225617408752441
1153,965	-1,33930778503418	-0,0375219397246838
1154,968	-1,37005794048309	0,225619286298752
1155,963	-1,37865781784058	-0,0750448182225227
1156,966	0,0475031696259975	0,0750467032194138
1157,956	-1,56250548362732	-0,0750448182225227
1158,96	-0,000365710147889331	0,225619286298752
1159,955	0,0230816695839167	-1,57836532592773
1160,949	-1,27537536621094	1,39027178287506
1161,946	-1,14483201503754	0,112569577991962
1162,95	0,099185436964035	0,939516127109528
1163,944	0,0832827985286713	-2,25522041320801
1164,941	0,146242186427116	1,54084432125092
1165,938	0,130502611398697	-1,95455622673035
1166,938	0,150785654783249	2,14217257499695
1167,929	-0,28473761677742	-0,789422750473022
1168,93	0,221939906477928	1,76646268367767
1169,928	0,234029144048691	-1,91703343391418
1170,925	0,276218444108963	1,84150838851929
1171,922	0,29828667640686	-1,57836532592773
1172,923	0,288063645362854	2,51788234710693
1173,916	0,26883465051651	-0,714376986026764
1174,917	0,23719348013401	1,39027178287506
1175,911	0,149082511663437	-0,488758623600006
1176,913	0,0485582910478115	0,788943529129028
1177,904	-0,137155592441559	-0,413712859153748
1178,904	-0,282709419727325	0,30066505074501
1179,905	0,765046179294586	-0,563804388046265
1180,899	-0,697787582874298	0,0750467032194138
1181,895	-0,954898715019226	-0,0375219397246838
1182,897	0,341044038534164	-0,67637300491333
1183,896	0,213014990091324	-0,188094526529312
1184,889	0,0803625211119652	-1,09008681774139
1185,886	-1,38977301120758	0,676374912261963
1186,887	0,0114805232733488	-1,54084241390228
1187,883	0,0485582910478115	0,71389776468277
1188,882	-0,0262473467737436	-1,87902939319611
1189,876	0,018863258883357	1,42827570438385
1190,871	-0,974694728851318	0,788943529129028
1191,872	0,0475841723382473	2,81854653358459
1192,866	0,115736097097397	-0,826945602893829
1193,862	-0,392320573329926	4,13425254821777
1194,865	0,193380996584892	-1,91703343391418
1195,857	0,208066508173943	3,04416489601135
1196,856	0,222914025187492	-1,61636924743652
1197,854	0,249362677335739	3,00664186477661
1198,848	0,26502126455307	-0,451235741376877
1199,85	0,274433255195618	3,00664186477661
1200,844	0,282222032546997	-0,526281535625458
1201,844	0,267050504684448	2,63093209266663
1202,845	0,932586193084717	-2,17969346046448
1203,837	0,267455518245697	1,91655421257019
1204,838	1,0093389749527	-2,02960205078125
1205,831	0,14259184896946	1,39027178287506
1206,835	1,0305141210556	-1,65389215946198
1207,829	-0,0252732280641794	0,71389776468277
1208,829	0,962687253952026	-1,39075088500977
1209,824	0,895995497703552	-0,263140290975571
1210,818	-0,388020128011703	-0,3006631731987
1211,819	0,745980262756348	-0,338186055421829
1212,816	0,59766811132431	-0,413712859153748
1213,809	-0,935750782489777	0,0375238209962845
1214,81	0,311836063861847	-0,225617408752441
1215,805	-1,26904666423798	9,39575329539366E-7
1216,802	-1,4113541841507	0,33818793296814
1217,804	0,0698964670300484	-1,39075088500977
1218,795	-1,30360913276672	0,788943529129028
1219,796	0,0496123731136322	-2,25522041320801
1220,79	-1,04089951515198	1,50332140922546
1221,796	0,0989413857460022	-2,06712484359741
1222,784	-0,556209206581116	0,864470362663269
1223,789	0,192001864314079	-2,81902575492859
1224,784	0,212365925312042	1,20265734195709
1225,779	0,248470604419708	-2,81902575492859
1226,782	0,265752375125885	1,95407712459564
1227,779	0,291227966547012	-2,36778903007507
1228,775	0,265508323907852	1,20265734195709
1229,77	0,235164240002632	-1,69141507148743
1230,767	0,168635487556458	0,977039039134979
1231,766	0,0685983300209045	-1,01504111289978
1232,766	0,96017199754715	-0,225617408752441
1233,762	0,775188207626343	-0,901991367340088
1234,76	0,708739399909973	-0,375708937644958
1235,753	-0,945081770420074	-0,0750448182225227
1236,748	-1,231400847435	-0,0375219397246838
1237,751	0,384774476289749	-0,0750448182225227
1238,748	0,373415291309357	-1,84150660037994
1239,744	0,0928567871451378	0,488279432058334
1240,74	-0,683102071285248	-0,901991367340088
1241,742	0,189810618758202	1,87903130054474
1242,732	0,0328997001051903	-1,65389215946198
1243,733	0,277921587228775	0,150092452764511
1244,732	0,283277153968811	-2,48035764694214
1245,726	0,806424379348755	-0,451235741376877
1246,723	-0,0466924048960209	-1,01504111289978
1247,719	1,37200486660004	-0,413712859153748
1248,717	0,754418075084686	-1,01504111289978
1249,72	-0,884150564670563	-0,0750448182225227
1250,715	-1,58960425853729	0,150092452764511
1251,708	-1,042360663414	-0,488758623600006
1252,715	0,255934357643127	-0,413712859153748
1253,711	-1,05379974842072	-1,91703343391418
1254,705	-0,752633154392242	-0,150571644306183
1255,702	-0,290903240442276	-3,15721273422241
1256,698	0,0819036662578583	0,225619286298752
1257,695	0,405625581741333	-4,24681949615479
1258,696	0,649512410163879	-0,0750448182225227
1259,694	0,136182188987732	-1,80398368835449
1260,688	1,03595077991486	-0,338186055421829
1261,682	1,29265582561493	-1,69141507148743
1262,687	-1,04584896564484	0,0375238209962845
1263,681	0,657707273960114	-0,488758623600006
1264,681	-1,21906864643097	-0,150571644306183
1265,675	0,264535248279572	-0,0375219397246838
1266,673	-1,16803538799286	-0,563804388046265
1267,673	-0,92601478099823	0,225619286298752
1268,669	-0,602211833000183	-1,05256390571594
1269,667	-0,302181392908096	0,977039039134979
1270,66	0,18121075630188	-3,6830141544342
1271,664	0,291632980108261	-0,113048762083054
1272,659	0,560184299945831	-3,90863251686096
1273,657	0,771779835224152	-0,563804388046265
1274,653	0,911005020141602	-3,45787668228149
1275,65	1,03432750701904	-0,451235741376877
1276,649	0,994653522968292	-1,65389215946198
1277,648	0,908814787864685	-0,3006631731987
1278,639	0,643995881080627	-0,526281535625458
1279,639	0,47710382938385	-0,338186055421829
1280,636	0,304858356714249	9,39575329539366E-7
1281,63	0,184051066637039	-0,789422750473022
1282,634	-0,945892810821533	0,71389776468277
1283,633	-0,638073563575745	-1,39075088500977
1284,628	0,157114312052727	-0,0750448182225227
1285,622	0,195815250277519	-3,42035388946533
1286,619	0,243440091609955	0,150092452764511
1287,614	0,261451929807663	-3,49539971351624
1288,617	0,939725935459137	-0,375708937644958
1289,613	1,04219734668732	-2,40531182289124
1290,61	-0,0751703009009361	-0,188094526529312
1291,604	-0,214313447475433	-0,225617408752441
1292,601	-0,379177242517471	0,0375238209962845
1293,603	0,328224718570709	0,0750467032194138
1294,601	0,203766062855721	-0,225617408752441
1295,597	0,132125794887543	9,39575329539366E-7
1296,596	0,111679695546627	-0,977037131786346
1297,595	0,0318445786833763	-0,451235741376877
1298,593	-0,0561853833496571	-2,25522041320801
1299,589	-0,0540751405060291	-0,451235741376877
1300,584	-0,0532640665769577	-1,27770125865936
